tweet_id,username,retweets,retweet_name
1280891761523638272,paulomannjr,754,geoffreyhinton
1319580964989882368,paulomannjr,72,xwang_lk
1387660206566412288,paulanietog,7726,xkcd
1388068590998499332,paulanietog,439,hadleywickham
1388068797576368128,paulanietog,31,DelgoffeLa
1388124269029347334,paulanietog,3,CRGenomica
1362104633037115393,patternproject,361,allison_horst
1309569098750271488,patternproject,62,DatoFutbol_cl
1382187588392517632,patternproject,37,joulee
1369509958543421444,patternproject,36,emilynordmann
1382188099023802369,patternproject,3,DebiThinks
1380880711125770241,pates_richard,28,phonedude_mln
1386857400737570816,patdiaz,2194,NASAMoon
1385465131186806784,patdiaz,63,Khipu_AI
1386554601998979072,patdiaz,29,msantolini
1384392579320451074,patdiaz,1,ejzim
1376954287687786503,pankajmathur_,1221,githu
1377299234379026437,pankajmathur_,860,simonw
1377298849513938948,pankajmathur_,621,AndrewYNg
1377298492670943233,pankajmathur_,577,martin_casado
1376953737017581570,pankajmathur_,21,fchollet
1350872346161258497,orsum_ws,41,eugeneyan
1323953358965772288,orsum_ws,1,jnvinagre
1231291645179711488,orilong,13,togelius
1311623217900072960,orilong,12,ECMLPKDD
1027862250139385856,orilong,5,DKaravolos
1380119153726660608,orenhazai,17,tamarishshalom
1388402344862310400,opexxx,60,mikko
1388484142585847809,opexxx,48,USCERT_gov
1386603496145883138,onurvarol,15646,hassan_yazdi
1387745499147550720,onurvarol,7730,xkcd
1387988756494536704,onurvarol,176,ryanjgallag
1387152390575505410,onurvarol,10,italodovalle
1386657850970320900,onurvarol,7,quant_success
1336214691882934272,olgakoveneva,21,prefpolice
1341314539393052672,olgakoveneva,5,csabbah
1341289671620476928,olgakoveneva,2,Fennelly_LION
1382370120526307328,odrell,261,GPIngersoll
1388427642332979206,ob_burrough,4467,soshelleyduvall
1388411374204702720,ob_burrough,499,Mike_Seeley
1387903844995137536,oahmady,9272,elonmusk
1386886018452779012,oahmady,316,nytimes
1388238462684303361,oahmady,48,patrick_oshag
1386813260276506627,oahmady,10,samir_vasavada
1388329197966295041,oahmady,1,samir_vasavada
1372357062642991104,o_wangbo,247,AndrewYNg
1371725854582083586,o_wangbo,16,ngrams
1375456943179853824,o_wangbo,4,2021Ecir
1360513292842729472,ntzio,3584,LSEMaths
1350927619416600579,ntzio,161,tdietterich
1356695834402967560,ntzio,14,guedj
1356351980441133058,ntzio,4,mvazirg
1377231250629484546,ntonellotto,5,ida_mele
1378717054040162311,ntonellotto,2,dtalia
1376220138865852419,ntonellotto,1,craig_macdonald
1380765880393474051,nsankar,44,DFCapodanno
1363379383579250690,nsankar,26,KevinClarity
1380761473035595778,nsankar,23,LysandreJik
1380766252910608384,nsankar,14,KirkDBorne
1363379353577394176,nsankar,2,TechOaktree
1388163628952473603,npinto,9278,elonmusk
1388163189951524866,npinto,1452,natashajaques
1388163377520803842,npinto,235,MIT_CSAIL
1387800680782467075,npinto,15,anomanetwork
1387800630186561542,npinto,6,anomanetwork
1377242111968485382,northboundlane,14,editwithemily
1375415623312945152,northboundlane,7,NoahWebHouse
1385317601568559107,northboundlane,2,akdobbin
1388141296724824064,nitin,1274,PeteDominick
1388337674281385984,nitin,64,econliberties
1320658128782954496,nicola_barbieri,20,gionis
1357731712915103751,nicola_barbieri,10,roiblanco
1284899273591664645,nicola_barbieri,4,NoemiDerzsy
1382470644487573505,nicholae,1279,jasonhickel
1385637940282462209,nicholae,39,KimTallBear
1383839337297563651,nicholae,36,davehudson123
1384896149656645632,nicholae,31,foureyedsoul
697783259338395648,niam,4,TakashiSasaki
1387684556376100864,nettra,1816,alajis
1388455295463170054,nettra,105,akshaykagrawal
1387021939101872132,nettra,41,ljxie
1387022173689290756,nettra,24,ljxie
1388487222312284163,nettra,11,ensdomains
1387835381391966212,neelsmithhc,18,holy_cross
1387140648722128900,neelsmithhc,3,TimJoseph1843
1386405843503968256,neelsmithhc,3,DominicMachado1
1388195606523432964,neelsmithhc,1,ryanf
1386896868697776132,nedjmaou,28,NAACLHLT
1386928839792627713,nedjmaou,15,multilingual_s
1388360205239349249,nedjmaou,13,NAACLHLT
1387339696506908674,nedjmaou,10,tmalsburg
1386790513064529925,neal_lathia,71,mtszkw
1387363540919537667,neal_lathia,4,jsnctl
1386790421356023811,neal_lathia,1,suhailpatel
1351474250385825794,navnit_28,36383,ashwinravi99
1351474366974885888,navnit_28,8287,WasimJaffer14
1352124928787505156,navnit_28,934,BSEIndia
1386614581783584769,navatintarev,31,guardiannews
1388035925578592264,navatintarev,2,totopampin
1387618271776493569,naijalaysian,2646,aaolomi
1388388330002210818,naijalaysian,631,JSchleiderPhD
1387720476789600258,naijalaysian,45,daflowjoe
1387790618718441479,naijalaysian,14,jobswithshay
1387653131287220224,naijalaysian,3,SeekersGuidance
1385495723442049024,nadavgolbandi,2501,fermatslibrary
1387791653507850250,nadavgolbandi,9,AmazonScience
1387639474302201861,nadavgolbandi,6,mounialalmas
1385262544005251072,nadavgolbandi,4,mounialalmas
1384483492445134857,n_rassam,21,nhelleringer
1387023516701274113,n_rassam,8,erinlepere
1270600105456852995,mwu2005,5,SIGIRConf
1065893418411257857,mwu2005,1,JlisTw
1383729171256414225,murarigoswami,27832,adarpoonawalla
1363429865328893952,murarigoswami,9,AkwyZ
1383573581599174663,msurd,135,omerlevy_
1386538076218920961,msurd,11,yoavgo
1381337832304730114,msurd,3,peterjansen_ai
1388382297116848129,mrhctr,27633,Nachodm10
1388513504618065921,mrhctr,38,marga_tf
1388224838112845829,mrhctr,23,BellLabs
1388399717223174144,mrhctr,12,matthew_d_green
1388374641698295808,mrhctr,6,rctatman
1386673821122498564,mrdrozdov,130,PTenigma
1387447142583767052,mrdrozdov,87,priyald17
1387377856792207366,mrdrozdov,66,lindsey
1387006673299070977,mrdrozdov,52,gabrielpeyre
1387886239584555015,mrdrozdov,37,ikostrikov
1387425887688220674,moximer,3408,millerdl
1387868268933824524,moximer,797,LinguisticsShi1
1388163084620115977,moximer,3,7StoriesPress
1387890090937131010,mounialalmas,1454,natashajaques
1387580830059540483,mounialalmas,272,MarcJBrooker
1388213311741833223,mounialalmas,136,araffin2
1388517219240448014,morolswediu,18,SuccessAnalytiX
1388517219211137027,morolswediu,11,ttmotshabi
1388517219106181124,morolswediu,9,JosiasWing
1388517219311702019,morolswediu,5,whoparthgarg
1388517219110424579,morolswediu,5,ashutoshaneja
1387158641006891012,morgan94088660,317,zonghengjp
1388075896670674946,morgan94088660,271,S7i5FV0JOz6sV3A
1387997490079801347,morgan94088660,93,zaprobest
1387161039351939077,morgan94088660,38,S7i5FV0JOz6sV3A
1386833601426305028,morgan94088660,3,TrendingGolang
1388467594835861506,momiji_fullmoon,2051,Ka000OO
1388475168092090369,momiji_fullmoon,339,jav6868
1388463699371778059,momiji_fullmoon,9,SHIM4O
1381954328542339074,mohansiva_sai,101,full_stack_dl
1385496563712028672,mohansiva_sai,13,coursera
1385930357342490626,mohansiva_sai,3,wjarek
1388380982592434176,mjoehlerich,1503,saraecook
1388381630625062915,mjoehlerich,40,ryanstruyk
1388381074829443073,mjoehlerich,1,MarketingB2B
1388497234547855363,mjmrsc,35408,tiredtaurus
1388493548107010051,mjmrsc,9,ENS_ULM
1388492001474228227,mjmrsc,3,LeDevoir
1388491246155534339,mjmrsc,3,DouglasResearch
1385968485440921603,miwojcz,859,seanjtaylor
1388439871648407552,miwojcz,737,seb_ruder
1388401175586824195,miwojcz,363,reshamas
1386656955876450309,miwojcz,54,GokuMohandas
1386739789337071616,miwojcz,36,chrisalbon
1310378199633854464,minceamie,5377,ScottCohn97
1229065710728556549,minceamie,1228,rickwierenga
1227938821536436224,minceamie,153,seanjtaylor
1199986478060834817,minceamie,26,aleboz
1200065712829669376,mihailupunet,6,suzan
1353015648138522624,mihailupunet,5,TrustsData
1202271681248714757,mihailupunet,4,flpiroi
1298925131105001472,mihailupunet,1,RSA_FG
1383071122032328705,miguelmalvarez,17,maite_martin
1380084970165796866,miguelmalvarez,5,arkaitz
1380084693866020868,miguelmalvarez,3,TheSocialCTV
1383069413843349510,miguelmalvarez,1,peteskomoroch
1387280626777268224,miguel_algaba,1455,NASAPersevere
1388007560171728899,miguel_algaba,19,spatialxr
1386011412045070342,michellewitte,26146,markpopham
1384142957771563008,michellewitte,2,TheSohoAgencyUK
1382335003787292674,michaelzeller,78,siddharthb_
1386442206807040005,micbuffa,53,aemkei
1388388476257718274,micbuffa,20,deltakosh
1388388600035880962,micbuffa,14,abylonjs
1388507059071688705,micbuffa,8,davrous
1388388711067443200,micbuffa,2,Rumyra
1388215036167036930,mhenduccen,210,ValaAfshar
1388229360704966658,mhenduccen,2,MohFACI
1326286570865872896,metzlerd,42,ytay017
1313906432287236096,metzlerd,14,841io
1365039679767109632,metzlerd,2,dara_bahri
1317155876445122561,metzlerd,2,ytay017
1318813919041835009,meghna_hooda,1,IIitkanpur
1318173271011991557,meghna_hooda,1,RavitaUdar
1348376596114251777,mediasittich,2964,CodeWisdom
1292212177911390213,mediasittich,547,TheAnkurTyagi
1292046675305992194,mediasittich,231,SoiSauceSeow
1291665684632612865,mediasittich,17,PHCSchoolOfAI
1326527118768041984,mediasittich,2,DataScienceFest
1332076358831206400,mecheko78,14,ir_glasgow
1381470260243619842,me_disabled,592,equalityAlec
1381467456800235526,me_disabled,166,WHO
1388490795276148736,mdekstrand,1,seanmmcdonald
1388451866153873416,mazycat,490,prismnolight
1388451792933900289,mazycat,381,cinemayeolsa
1388490434532442114,mazycat,67,GoogleAI
1386129843633352704,maxxx_patel,1561,_YogendraYadav
1386528269533466631,maxxx_patel,1515,ChapmanLizzie
1388429244154322949,maxxx_patel,1451,natashajaques
1386129715434442754,maxxx_patel,702,pbhushan1
1387545966123884546,mauricemulvenna,274,GeologyTime
1387546548523999233,mauricemulvenna,23,thesukrit
1388045957904883715,mauricemulvenna,4,Ni5hah
1388074809670709248,mauricemulvenna,2,HeLEXOxford
1387583931143294981,maureen_stokan,874,DaveDiCello
1382860146779549703,maureen_stokan,2,DuquesneLaw
1380635114737168387,maureen_stokan,2,DuquesneLaw
1367568513896955904,maulikkamdar,29,srijankedia
1380546813187489794,maulikkamdar,4,rminHaller
1372187870845358081,maulikkamdar,1,KGConference
1386400912374042626,matteo_turla_,515,fchollet
1388272590217629698,matsuco_std,990,ImAI_Eruel
1388275152656289794,matsuco_std,389,schrep
1384148045923717122,math_hope,3062,Fizz_DI
1383450788622585859,mash_umapathy,135,abhi1thakur
1386391435457359872,mash_umapathy,26,sudalairajkumar
1388245184727719942,martin_trapp,36,yeewhye
1388174853002440711,martin_trapp,32,ryan_p_adams
1388166653469409284,martin_trapp,3,thegautamkamath
1387119090028797953,mart1nkle1n,81,LottyBrand
1387506611975974913,mart1nkle1n,19,NetPreserve
1387431529358315524,mart1nkle1n,14,shawnmjones
1387412761081044998,mart1nkle1n,12,hrbrmstr
1387237406022115332,mart1nkle1n,12,force11rescomm
1388152190984855560,markcheung,32,populararch
1388287588100804611,markcheung,11,Dr_ThomasZ
1375042274078425088,marco_java,61,sara_turetta
1388108777170292737,marco_java,35,glfelicetti
1376800718003245056,marco_java,21,ALifeConf
1377567247389036546,marco_java,13,MassimoSt
1375356589570396161,marco_java,13,gaveltri
1387675474114002948,maponaso,5700,xkcdComic
1388100152829820929,maponaso,129,omarsar0
1388099932960268288,maponaso,34,PetarV_93
1387689989199306755,maponaso,12,kcap2021
1387675860120047618,maponaso,4,kayaa_mesutt
1296769954285604864,maojiaxin,3717,PHDcomics
1310591296940040192,maojiaxin,31,SIGIRConf
1301928728428150784,maojiaxin,19,ictir2020
1287917331935633408,maojiaxin,4,SIGIRConf
1304242115124195328,maojiaxin,1,yongfengzhang9
1388118233702494211,mamii0718,37,CVpaperChalleng
1387134857252413445,maliannejadi,10,maartjeterhoeve
1387133801369845766,maliannejadi,8,julia_kiseleva
1384389298099822594,maliannejadi,4,DrCh0le
1388222768689340424,maherjend,548,nodejs
1387235363849125894,maherjend,73,halter73
1388229362135228423,maherjend,17,davidfowl
1387963267641905154,maherjend,4,Nick_Craver
1388269894555389953,m__dehghani,1454,natashajaques
1387677284048510976,m__dehghani,9,BenCarterette
1377675703475433476,m__dehghani,3,ytay017
1387677342047383552,m__dehghani,2,BenCarterette
1151343089992253443,m1nhhanh,28,fabien_gandon
1388508486280138753,lynneguist,167,nytimes
1388498250634760200,lynneguist,147,manwhohasitall
1011971385004998656,lyc84181,50,BenGeskin
1378356350674079746,lyc84181,31,JiamingSuen
1011972284825784325,lyc84181,19,gamingbible
1368465751460388865,lyc84181,14,ducha_aiki
1378356385214132224,lyc84181,11,lucacarlone1
1387526622920675328,lueviggen,339,mmbronstein
1387253743842848770,lueviggen,34,TIME
1387795958008664069,lueviggen,31,kubernetesio
1387935548837220357,lueviggen,12,hardmaru
1388310455098040327,lueviggen,3,HamedZamani
1388350704775991296,louiqaraschid,12232,ASlavitt
1388381802927165442,louiqaraschid,1948,glennkirschner2
1388350636408856577,louiqaraschid,526,glennkirschner2
1388350578753953793,louiqaraschid,266,RadioFreeTom
1388352032562626569,louiqaraschid,159,one00afide
1388043801823006722,loradeets,4,CUPElementsPBC
1385528126696878084,lonepattern,573,lackoutt17
1387511513401987077,lonepattern,263,MedCrisis
1384211809171742720,lonepattern,27,Foone
1384211802775384074,lonepattern,11,Foone
982384676290478080,localeatr,1,Annaoj05
982384575178403841,localeatr,1,marcygordon
1384581722109485060,liuhuan,3,RuochengGuoASU
1383485362891157505,liuhuan,1,cosmographers
1383485302681997312,liuhuan,1,rao2z
1388070267046535168,liconoc,738,seb_ruder
1384033720030490633,liconoc,434,haltakov
1387642783326953472,liconoc,65,SEDIAgo
1382989919153496068,liconoc,2,MLJ_Social
1388229501298122756,levhita,51,LienzoMx
1388227955600642052,levhita,12,vinigarr
1388228083392598020,levhita,8,CesarKestis
1388233162396950530,levhita,2,mr_no
1388201484567957515,levhita,1,c4rl0sj4v13r
1388501725758119936,lessalins,4863,drsimonegold
1388502090788458496,lessalins,518,axbom
1388504138313461760,lessalins,108,dr_l_alexandre
1388501070985383937,lessalins,104,MarteauOlivier
1388500793397891072,lessalins,43,MarieCanL
1388402960632320000,lespacedunmatin,113,Le___Doc
1388403862722289668,lespacedunmatin,56,Le___Doc
1388403744220631041,lespacedunmatin,49,Le___Doc
1388403638914146305,lespacedunmatin,36,Le___Doc
1388430349584142346,leslyarun,733,TechAmazing
1372478460417871873,leslyarun,176,paperswithcode
1334768092539277312,leslyarun,37,the_antlr_guy
1365260265856581635,leogrina,7,recomb21
1387830511423393799,leogrina,5,sa_Ilie
1375035182588264456,leogrina,2,vandinfa
1287900090850349058,leitang,37918,ASlavitt
1274844089205182465,leitang,517,EricTopol
1339682590580621314,leitang,47,dropmonad
1319172481047904256,leitang,16,JoeWongComedy
1384955860947030021,leepersil,187,openculture
1388437597131841537,leepersil,69,Ronald_vanLoon
1388432635958108161,leepersil,59,JeroenBartelse
1388437990754734083,leepersil,40,Ronald_vanLoon
1388434754551353347,leepersil,9,WIREDScience
1385273454061096969,lbalby,1275,albertocalmeida
1383287187207168000,law_Tjatjie,959,kulanicool
1383007362919845889,law_Tjatjie,88,raTforReal
1382993080652029955,law_Tjatjie,19,CarlPineapples
1387164346405376001,laroyo,128,nycgov
1386766760729321475,lambertoballan,742,internetdaniel
1383359926710403080,lambertoballan,12,BMVCconf
1386997871061475333,lambertoballan,5,ServizioRicerc
1388507243365163013,labbaali,220,aparrish
1388513090308816896,labbaali,61,en_golu
1388505535830499328,labbaali,28,gabrielpeyre
1388512882988666880,labbaali,8,roger_mansuy
1388103889711468545,labbaali,3,Deep__AI
1388248550329491457,kwelle,13,WebSciConf
1380538834182541314,kul_stephen,168,jbhuang0604
1378666138775678979,kul_stephen,141,charlietcnash
1386479500196671490,kul_stephen,16,ICCV_2021
1002671908586913794,ktsword,22,davidtuller1
1387038488596451328,kstate_bigdata,117,freeCodeCamp
1387037934960918530,kstate_bigdata,6,ksuderekc
1387038817505488898,kstate_bigdata,4,neo4j
1387038403011751936,kstate_bigdata,4,machinelearnflx
1385600030703329282,krisztianbalog,11,acm_ictir
1382939478076104704,krisztianbalog,6,acm_ictir
1382766178985259008,krisztianbalog,3,SIGIRConf
1370743637961707520,koriavinash001,9289,Tixie_
1365121585586204676,koriavinash001,272,PetarV_93
1385065027472748550,koriavinash001,40,josh_tobin_
1362623174500777984,koriavinash001,19,KordingLa
1379034389632458752,kobi_gal,5,engurionu
1370616841782108160,kmario234,14,xwang_lk
1385309249769725959,klewer8,217,seb_ruder
1385307299221229574,klewer8,35,aicanedo
1385308539770527746,klewer8,34,kdnuggets
1387260992925708288,klewer8,3,neptune_ai
1387260886948134914,klewer8,2,neptune_ai
1385293149539639304,kimfalk,8,jrlarsen
1378645296079585281,kimfalk,6,ManningBooks
1372415623200972800,kimfalk,4,ManningBooks
1354804829437083664,kimfalk,2,ookauthority
1070956550817284096,kevinz301,9,syndicates__FAN
1070956774193356800,kevinz301,5,driftwoodrich
1070957548768034816,kevinz301,3,DeadlineCoUk
1070956059567767552,kevinz301,3,techoilenergy
1070957333864480769,kevinz301,2,SorchaMccooey
1388511365820665859,kemmorey1,4,MatDeclerck
1387762691390033927,kemmorey1,3,NeuroLang_BCBL
1150208274773479426,kelsamur_nyc,22494,riallenhopper
1150208656459337728,kelsamur_nyc,1009,AKHelmsly
1150237447793631233,kelsamur_nyc,743,manderson1978
971054832239988736,kellyscientist,47,chriswolfvision
971094483407396865,kellyscientist,3,sebastianmarkow
970792751737470978,kellyscientist,2,samim
971019723755401217,kellyscientist,1,topbots
970725302321188867,kellyscientist,1,topbots
1388443047298437125,kekacang,189,AlexOsterwalder
1375813427294216193,kekacang,181,uitmofficial
1388443610652110853,kekacang,28,jayvanbavel
1382344492682940417,kekacang,10,ORBITRRI
1388351883853451264,keegan,44,jeanburgess
1388350675587764225,keegan,18,dangillmor
1388351254154207243,keegan,15,dataandpolitics
1388492308815876101,kazanagisora,7098,nagoyamisato
1388494020393922565,kazanagisora,338,jav6868
1388493962902573063,kazanagisora,64,sleepyslowsheep
1388491933480210435,kazanagisora,16,origamicat
1283122300036935680,katiestasaski,1787,ReichlinMelnick
1266947677511540737,katiestasaski,182,Kyla_in_DC
1298032630248529920,katiestasaski,31,dbamman
1246451772454883328,katiestasaski,1,GraceHuiYang
1388490067191246851,karlhigley,15,SNeurotypicals
1388493627454894084,karlhigley,8,hpdailyrant
1387721810502987776,karl_tuyls,8,jessejdavis1
1374993592771612673,karl_tuyls,5,JanVanHaaren
1375821233149853697,karl_tuyls,4,AmiiThinks
1378000175097077766,karl_tuyls,2,JanVanHaaren
1271148090326749184,kane_tomelf,438,Thom_Wolf
1271147955152728067,kane_tomelf,163,huggingface
1271148255510962177,kane_tomelf,81,stanfordnlp
1388178912996470792,kamama_ai,87,mwseibel
1240571977728999427,ka_kinder,6,CAISnrw
1273634419899850753,ka_kinder,4,CAISnrw
1296060293005619205,ka_kinder,3,JournKommGes
1388475993661259776,ka_kinder,2,DameWendyDBE
1388195070130655232,ka_kinder,1,MicheleWillson
1387807203776778243,k_triquet,12,eddiged
1388005504320946178,k_triquet,11,dgasevic
1388005077181468674,k_triquet,9,sbuckshum
1388081737088000003,k_triquet,5,DigiGenEurope
1383365542640193539,k4nnn6843,55795,JellyStarrr
1383966257930674180,k4nnn6843,16722,JDP_JidaaTK_
1384691819380830209,k4nnn6843,10703,vicvicmon
1387226192026083328,k4nnn6843,5,jacobandreas
1360461300325785605,juliantogray,9,ICCV_2021
1384570324373606433,julia_kiseleva,55,fabreetseo
1384309500027359234,julia_kiseleva,45,adveisner
1388288765676957696,julia_kiseleva,13,chris_brockett
1385500621512531972,julia_kiseleva,2,TheWebConf
1388466858991538187,jpberthet,8,BDLYO
1387464776217993227,joycehanson,6129,Italiano_Laura
1309143957457207297,jon_gillick,442,Abeba
1323809398016278529,jon_gillick,28,emma_lurie
1381009953301798912,jon_gillick,24,dbamman
1381008538365878274,jon_gillick,1,funktrism
1385446789805903874,johnpac76,442,omarsar0
1385802126253756416,johnpac76,22,Paula_Piccard
1361402906679914499,joemonj,281,gneubig
1383116203980300289,joemonj,171,KhariBiskut
1359554044147163136,joemonj,4,vardi
1361402727432093697,joemonj,1,mobiquitousmark
1387494496284336135,jochenleidner,99,Reuters
1387494471604994051,jochenleidner,45,guardiannews
1362519472184184837,job_santana,222496,NASAPersevere
1362519500839616513,job_santana,58726,NASA
1362519989220233217,job_santana,981,NASA
1242434793070944256,joaopalotti,4,MichaelAupetit
1338758195809034242,joaopalotti,2,AcmNitk
1334066537083367424,joaopalotti,2,QatarComputing
1384191499068346376,jlijffijt,159,clured
1387363024126849028,jlijffijt,5,Vlaamse_AI_Acad
1352736410705551361,jkonstan,92,jtannady
1355177930557693953,jkonstan,25,ACMRecSys
1384951827154849792,jkamps,55,fabreetseo
1372481525674078210,jkamps,10,gingdottwit
1387805451820097539,jillhopke,1,dara_williams3
1255170847305760773,jhollmen,858,CT_Bergstrom
1225149452123549696,jhollmen,1,AaltoPRO
1383421607868198916,jgmorenof,314,omarsar0
1387722317057384448,jgmorenof,31,KiddoThe2B
1383699909832953857,jgmorenof,25,DanielKhashabi
1383421441362718725,jgmorenof,3,NeilMaiden
1379446817738358788,jfhaynes,635,sama
1364431979924643840,jfhaynes,542,preskill
1365474670342987776,jfhaynes,24,choffstein
1362545289748492290,jfhaynes,4,UzziLeadership
1360338676216168455,jfhaynes,1,EricBalchunas
1388462161886855169,jfgras,342,Bernat_Deltell
1388462007037349888,jfgras,30,economiacat1
1324334763604324352,jeridfrancom,749,tomstafford
1357432745966903303,jeridfrancom,528,juliasilge
1283140830245593093,jeridfrancom,4,LingSocAm
1364685821538951169,jeridfrancom,2,wendy_elvira
1351549204095709184,jeridfrancom,1,hlswfu2021
1376352214848053255,jcchinhui,331,GaryMarcus
1376206213801771014,jcchinhui,94,lzepeda979
1375217182699847684,jcchinhui,16,samkar10200
1376213265194356749,jcchinhui,11,JeremyCom
1374245343370575872,jbagnato,7333,josecastillo
1375547754408214528,jbagnato,369,omarsar0
1385283058501357574,jbagnato,338,AndrewYNg
1385481179894276097,jbagnato,38,svpino
1388109602554843138,janemorgan62,256,FeelGoodPage11
1371802284657639426,janemorgan62,208,PHE_uk
1372172257615831041,janemorgan62,122,ChrisInnaCrisis
1387510005239324674,jan_gemert,7731,xkcd
1388197238938251268,jan_gemert,1452,natashajaques
1388199606262116359,jan_gemert,292,aCarlRodriguez
1387093911542407172,jan_gemert,3,ICCV_2021
1386542085549953026,jamiekim,3243,nytimes
1386542361925148673,jamiekim,1186,nytimes
1386719571265003524,jamiekim,434,DanRose999
1387639343422984200,jainnitk,400,TivadarDanka
1387665392873525251,jainnitk,45,daflowjoe
1388118389135077376,jainnitk,2,GPTxApp
1388085053880782854,jainnitk,1,patri_vaquero_
1294026968900354048,jaegerjackie,14,kdd_news
1294027009580871681,jaegerjackie,3,kdd_news
1294026991432163329,jaegerjackie,2,kdd_news
1324588476075892736,jacquehtidwell,356,rickeybevington
1337579622507003906,jacquehtidwell,2,timechols
1336052708822765568,jacquehtidwell,2,timechols
1385803493395472386,jacobeisenstein,35143,tropical_toxic
1388021643159621638,jacobeisenstein,737,seb_ruder
1385632720479424517,jacobeisenstein,9,WikiResearch
1388045295162994697,ja_schnabel,5,ICBmunich
1388044799324872707,ja_schnabel,3,ELLISmunichunit
1388045102518579201,ja_schnabel,1,IEEEembs
1387732869074853898,ja_schnabel,1,GlockerBen
1249669330851246082,j_h_kim,953,ScottGottliebMD
1319952562376888321,j_h_kim,177,spacy_io
1288761810825490433,j_h_kim,7,CausalyAI
1288761971710582784,j_h_kim,2,UCLEnterprise
1288761895093182464,j_h_kim,2,DataInnovation
1212339331551158272,ivan__bits,9254,levelsio
1212338394031890432,ivan__bits,1191,dvassallo
1377740765229674500,ivan__bits,425,AzureSupport
1257291136235909125,ivan__bits,24,dnsimple
1350925230810791941,ivan__bits,12,dnsimple
1388288597401427969,itsPikakshi,77348,clarisselou
1388438913501511682,itsPikakshi,2667,MahuaMoitra
1388438036212506627,itsPikakshi,1099,TinaGurnaney
1388440901568110594,itsPikakshi,367,Polytikles
1388441675601694724,itsPikakshi,50,churumuri
1341695557161676800,iricelino,7,isws_semwe
1388330548460802049,irenemcho,16,stewartdantec
1388330993577193476,irenemcho,11,stewartdantec
1388331052888776704,irenemcho,10,stewartdantec
1388330958663962627,irenemcho,10,stewartdantec
1387172053430669315,intersticia,4602,hrw
1387536684070309889,intersticia,4151,UpdatingOnRome
1388267473741389827,intersticia,1790,DrTomFrieden
1388267307223244800,intersticia,13,WebSciConf
1387095496632807433,inria_sophia,7,sebbar_diana
1387067861949198336,inria_sophia,7,UCA_DataScience
1386943470993092610,inria_sophia,7,Inria_Nancy
1388401258319564802,inria_sophia,4,IESinria
1386387804469424130,imtejas13,6653,hima_lakkaraju
1387380959092252678,imtejas13,2229,igsadonly
1377466853392445444,imtejas13,344,huggingface
1376345131763134466,imtejas13,188,karpathy
1375667160056356865,imtejas13,1,justachetan
1388447786350247942,ill_slawski,7271,RexChapman
1388447476496039938,ill_slawski,7001,MitaliPerkins
1388440514446258177,ill_slawski,4,carlhendy
1388447248808173568,ill_slawski,1,Ammon_Johns
1388440527092084738,ill_slawski,1,MontseCano
1377660114585419779,icaroagostino,4488,RespectfulMemes
1354191694074433544,icantador,1052,TwitterDev
1354737781147394049,icantador,4,domonkostikk
1368271971830661128,icantador,3,sciueferrara
1350316167282511872,ibrahimabdelazz,5286,ankithharathi
1335673499634049029,ibrahimabdelazz,26,tchakra2
1334876845368610816,ibrahimabdelazz,14,pavankaps
1358527835208564738,ibrahimabdelazz,6,dbpedia
1334615171797553152,ibrahimabdelazz,4,sroukos
1387874978272620549,iamkitlobe,32486,MyGlitteryBrain
1385844446382551043,iamkitlobe,2192,Telegraph
1384714448917737473,iamkitlobe,489,TheCounter
1386919910413058048,iamkitlobe,41,PinnacleTrends
1383585869714526214,iamkitlobe,4,Ulises_alch
1387497413829701633,ialuronico,59,MelMitchell1
1387429343354359809,ialuronico,2,Aleksimmonen
1384169436903444485,i_sanvi,52,ElhuyarIG
1384161510918737922,i_sanvi,2,kalikabali
1384163524985778185,i_sanvi,1,sharduls_scooby
1386578053753606144,iN1k1,7399,NASAPersevere
1388020636954636293,iN1k1,1452,natashajaques
1388433724707000322,iN1k1,1223,OdedRechavi
1387704741606666243,iN1k1,63,arankomatsuzaki
1385829640351199232,iN1k1,58,arankomatsuzaki
1386396822931791875,iFromm,291,DannyBate4
1387005017685692418,iFromm,2,SolvdProject
1387004902740738049,iFromm,2,SolvdProject
1388244246243815434,hwingo,1231,ACLU
1388245102829658112,hwingo,82,svlevine
1388244444395229184,hwingo,40,NVIDIAAI
1388244339688710146,hwingo,28,verge
1387879601440010246,hugo_larochelle,1454,natashajaques
1387879928998334469,hugo_larochelle,61,BeEngelhardt
1388198824410292227,hugo_larochelle,15,luisa_zintgraf
1387950206243721222,hugo_larochelle,5,neyshabur
1385411881003888645,hubofml,882,BenjaminP3ters
1385411597414322178,hubofml,768,IainLJBrown
1385411607916957697,hubofml,644,SuzanneC0leman
1385411671351603202,hubofml,478,FabienBrodie
1385411783549194240,hubofml,363,IainLJBrown
1376736191353999362,hrosmendez,1537,alexgekker
1341247189734060033,hrosmendez,163,seb_ruder
1371127871096430592,hrosmendez,38,chrmanning
1376740695533309953,hrosmendez,10,wikidata
1377695491341815809,hrosmendez,4,jes_prz
1386538028571631620,hideo_joho,13,lintool
1386216762761383936,hideo_joho,10,mhagiwara
1385449555546632195,hideo_joho,10,langsmith_nlp
1385223241153736709,hendyfergus,642,Prathkum
1385222865180520452,hendyfergus,360,omarsar0
1386936789751848964,hendyfergus,354,OdedRechavi
